MORPH_ID,HydroCode,FromDepth,ToDepth,TopElev,BottomElev,GALithType,MajorLithCode,MinorLithCode,Description,Source,LogType,isBasement,geometry
3023371321,474400003,44.5,47.0,496.43,493.93,laterite,latr,,"DARK RED/BROWN AND DARK PURPLE, GOSSANOUS, WITH COARSE GRAINS QUARTZ",,,-999.0,
3023707491,484300007,0.0,3.0,597.0,594.0,sand,sand,,SAND,,,-999.0,
3023707491,484300007,3.0,20.0,594.0,577.0,sand,sand,,CLAYEY SANDS,,,-999.0,
3023707491,484300007,20.0,26.0,577.0,571.0,laterite,latr,,LATARITE,,,-999.0,
3023707491,484300007,20.0,26.0,577.0,571.0,laterite,latr,,LATERITE,,,-999.0,
3023707491,484300007,26.0,30.0,571.0,567.0,granite,grnt,,DECOMPOSED GRANITE,,,1.0,
3023707491,484300007,30.0,37.0,567.0,560.0,clay,clyu,,MOTTLED SOFT CLAY,,,1.0,
3023707491,484300007,37.0,40.0,560.0,557.0,sandstone,sdst,,SANDSTONE,,,1.0,
3023707491,484300007,40.0,43.0,557.0,554.0,clay,clyu,,CLAY MOTTLED SANDY,,,1.0,
3023707491,484300007,43.0,44.0,554.0,553.0,clay,clyu,,YELLOW MICACEOUS CLAY SOFT,,,1.0,
3023707491,484300007,44.0,46.0,553.0,551.0,sandstone,sdst,,YELLOWY GREEN SANDSTONE,,,1.0,
3023707491,484300007,46.0,48.0,551.0,549.0,granite,grnt,,DECOMPOSED GRANITE QUARTZ (HONEY COMB) LAST 70CM HARD GRANITE.,,,1.0,
3024771181,474400010,0.0,2.0,540.93,538.93,sand,sand,,RED SAND,,,-999.0,
3024771181,474400010,2.0,12.0,538.93,528.93,calcrete,calc,,CALCRETE,,,-999.0,
3024771181,474400010,12.0,42.0,528.93,498.93,clay,clyu,,CLAY,,,-999.0,
3024771181,474400010,42.0,54.0,498.93,486.93,calcrete,calc,,CALCRETE & LATERITE,,,-999.0,
3025654641,494500002,0.0,3.05,667.0,663.95,sand,sand,GRVL,SAND AND GRAVEL.,,,-999.0,
3025654641,494500002,0.0,3.05,667.0,663.95,sand,sand,,SAND AND GRAVEL.  OLD LITHO INTERVAL MINOR LITHO (GRVL).,,,-999.0,
3025654641,494500002,3.05,15.54,663.95,651.46,granulite,mqtz,GRNL,"QUARTZ FELSPAR PYROXENE GRANULITE, WEATHERED AND BROKEN AT THE TOP, BECOMING FRESHER.",,,1.0,
3025654641,494500002,3.05,15.54,663.95,651.46,granulite,mqtz,,"QUARTZ FELSPAR PYROXENE GRANULITE, WEATHERED AND BROKEN AT THE TOP, BECOMING FRESHER.  OLD LITHO INTERVAL MINOR LITHO (GRNL).",,,1.0,
3027642381,524500018,0.0,2.0,684.0,682.0,clay,clyu,,SANDY CLAY,,,-999.0,
3027642381,524500018,0.0,2.0,684.0,682.0,soil,soil,,BROWN SANDY SOIL,,,-999.0,
3027642381,524500018,2.0,30.0,682.0,654.0,granite,grnt,,GRANITE,,,1.0,
3027642381,524500018,2.0,30.0,682.0,654.0,granulite,grnl,,"GNEISSIC GRANULITE, FINER GRAINED HARD LIGHT GREY QUARTZ FELDSPAR BIOTITE - GNEISSIC GRANULITE WITH MINOR GARNET",,,1.0,
3027853401,524500021,0.0,3.0,684.13,681.13,sand,sand,,SAND,,,-999.0,
3027853401,524500021,3.0,9.0,681.13,675.13,clay,clyu,,SANDY CLAY,,,-999.0,
3027853401,524500021,9.0,19.0,675.13,665.13,granite,grnt,,GRANITE,,,1.0,
3028013501,484300008,0.0,4.0,593.0,589.0,clay,clyu,,SANDY CLAY,,,-999.0,
3028013501,484300008,0.0,3.0,593.0,590.0,sand,sand,,RED- BROWN COARSE SILTY SAND,,,-999.0,
3028013501,484300008,3.0,6.0,590.0,587.0,clay,clyu,,YELLOW BROWN SANDY CLAY,,,-999.0,
3028013501,484300008,4.0,21.0,589.0,572.0,clay,clyu,,CLAY,,,-999.0,
3028013501,484300008,6.0,9.0,587.0,584.0,gneiss,gnss,,PALE YELLOW-BROWN AND BROWN WEATHERED GNEISS,,,1.0,
3028013501,484300008,9.0,12.0,584.0,581.0,gneiss,gnss,,BROWN CLAY WITH SAND-SIZE QUARTZ GRAINS,,,1.0,
3028013501,484300008,12.0,30.0,581.0,563.0,gneiss,gnss,,WHITE TO DARK BROWN CLAY WITH VARIABLE-SIZE QUARTZ GRAINS.,,,1.0,
3028013501,484300008,21.0,27.0,572.0,566.0,clay,clyu,,CLAY AND LIMESTONE,,,1.0,
3028013501,484300008,27.0,42.0,566.0,551.0,clay,clyu,,CLAY,,,1.0,
3028013501,484300008,30.0,33.0,563.0,560.0,gneiss,gnss,,"SIMILAR TO ABOVE, BUT PURPLE-BROWN AND WHITE",,,1.0,
3028013501,484300008,33.0,36.0,560.0,557.0,gneiss,gnss,,"PINK BROWN GNEISS, STILL SLIGHTLY WEATHERED.",,,1.0,
3028013501,484300008,36.0,39.0,557.0,554.0,gneiss,gnss,,"BROWN AND WHITE, HARDER, BREAKING INTO SMALL CHIPS",,,1.0,
3028013501,484300008,39.0,42.0,554.0,551.0,gneiss,gnss,,"MODERATE YELLOW-BROWN AND WHITE WEATHERED GNEISS, DEEP-YELLOW AND 41M",,,1.0,
3028013501,484300008,42.0,48.0,551.0,545.0,gneiss,gnss,,PURPLE-BROWN LIGHT GREY AND YELLOW SOFT CLAY WITH FINE SSAND-SIZE QUARTZ,,,1.0,
3028013501,484300008,42.0,80.0,551.0,513.0,saprolite,wthg,,WEATHERED GRANITE,,,1.0,
3028013501,484300008,48.0,51.0,545.0,542.0,gneiss,gnss,,"LIGHT BROWN QUARTZ-FELSPAR GNEISS, SOME YELLOW-BROWN IRON-OXIDE STAINS ON FRACTURES",,,1.0,
3028013501,484300008,51.0,60.0,542.0,533.0,gneiss,gnss,,GREY AND BROWN PART YELLOW-STAINED SOFT FRIABLE WEATHERED GNEISS. GNEISS WITH COARSE QUARTZ AND PINK-BROWN FELSPAR.,,,1.0,
3028013501,484300008,60.0,69.0,533.0,524.0,gneiss,gnss,,HARD PINK BROWN QTZ-FELSPAR WITH SOFT WEATHERED BIOTITE BANDS.  STILL SOME STAINING,,,1.0,
3028013501,484300008,69.0,78.0,524.0,515.0,gneiss,gnss,,HARD GNEISSS WITH PINK FELSPAR AND BLUE QUARTZ -STILL MINOR RED-BROWN IRON-OXIDE STAIN OR FRACTURES,,,1.0,
3028013501,484300008,78.0,84.0,515.0,509.0,gneiss,gnss,,"SIMILAR TO ABOVE, BREAKING INTO SMALL EVEN CHIPS. NO STAIN ON FRACTURES.",,,1.0,
3028013501,484300008,80.0,84.0,513.0,509.0,granite,grnt,,GRANITE,,,1.0,
3028188351,494500005,0.0,4.57,620.04,615.47,sand,sand,,SAND,,,-999.0,
3028188351,494500005,0.0,12.19,620.04,607.85,sand,sand,,"SAND, SILTY, FINE TO MED. QUARTZ, SOME CLAY, BLACK PARTICLES, RED.  OLD LITHO INTERVAL MINOR LITHO (CLYU).",,,-999.0,
3028188351,494500005,4.57,12.19,615.47,607.85,clay,clyu,,SANDY CLAY,,,-999.0,
3028188351,494500005,12.19,13.72,607.85,606.32,limestone,lmst,,LIMESTONE,,,1.0,
3028188351,494500005,12.19,15.24,607.85,604.8,quartzite,qtzt,,"QUARTZITE, CLACAREOUS, SANDSTONE AND SILTSTONE, LIMESTONE FRAGMENTS. LIGHT GREY.  OLD LITHO INTERVAL MINOR LITHO (SDST).",,,1.0,
3028188351,494500005,13.72,20.42,606.32,599.62,limestone,,,DARK GREY LIMESTONE AND QUARTZITE,,,1.0,
3028188351,494500005,15.24,30.48,604.8,589.56,quartzite,qtzt,,"QUARTZITE, SILTY, SOME SANDSTONE AND SILTSTONE, GREY.  OLD LITHO INTERVAL MINOR LITHO (SDST).",,,1.0,
3028188351,494500005,20.42,23.16,599.62,596.88,sandstone,sdst,,SANDSTONE,,,1.0,
3028188351,494500005,23.16,30.48,596.88,589.56,granulite,grnl,,? GRANULITE,,,1.0,
3028675991,MDRC0109,0.0,2.0,677.0,675.0,sand,,,,,,-999.0,
3028675991,MDRC0109,2.0,8.0,675.0,669.0,clay,,,,,,-999.0,
3028675991,MDRC0109,8.0,40.0,669.0,637.0,basic intrusive rock,,,,,,1.0,
3032340021,534400057,0.0,3.0,514.19,511.19,clay,clyu,,SANDY CLAY,,,-999.0,
3032340021,534400057,3.0,9.0,511.19,505.19,calcrete,calc,,CALCRETE,,,-999.0,
3032340021,534400057,9.0,29.0,505.19,485.19,granite,grnt,,GRANITE,,,1.0,
3033338951,474500116,0.0,6.71,735.0,728.29,serpentinite,serp,,MAGNESITIC SERPENTINITE,,,1.0,
3035037701,CHRC0030,0.0,6.0,691.0,685.0,calcrete,,,,,,-999.0,
3035037701,CHRC0030,6.0,10.0,685.0,681.0,magnesite,,,,,,1.0,
3035037701,CHRC0030,10.0,14.0,681.0,677.0,silcrete,,,,,,1.0,
3035037701,CHRC0030,14.0,38.0,677.0,653.0,clay,,,,,,1.0,
3035037701,CHRC0030,38.0,44.0,653.0,647.0,clay,,,,,,1.0,
3035037701,CHRC0030,44.0,62.0,647.0,629.0,clay,,,,,,1.0,
3035037701,CHRC0030,62.0,70.0,629.0,621.0,clay,,,,,,1.0,
3037031051,474500204,0.0,2.0,694.0,692.0,sand,sand,CLYU,TRANSPORTED RED-BRN SANDY CLAYS,,,-999.0,
3037031051,474500204,2.0,6.0,692.0,688.0,clay,clyu,,CLAYS FERRUGINOUS,,,-999.0,
3037031051,474500204,6.0,14.0,688.0,680.0,gabbro,gbro,CLYW,WEATHERED GABBRO - CLAYEY,,,1.0,
3037031051,474500204,14.0,128.0,680.0,566.0,gabbro,gbro,,"MED GR GABBRO: 50-54M  2% GARNET       
60-64M  2%GARNET + TR PYRITE
72-74M  5% GARNET + TR PYRITE
84-86M  10% GARNET
112-114  5% GARNET
118-128  TR GARNET
",,,1.0,
3037031051,474500204,128.0,150.0,566.0,544.0,gneiss,gnss,PXNT,(QTZ)-FELDSPAR-PYROXENE GNEISS.  TR-2% GARNET,,,1.0,
3037031052,CHRC0086,0.0,2.0,694.0,692.0,sand,,,,,,-999.0,
3037031052,CHRC0086,2.0,6.0,692.0,688.0,clay,,,,,,-999.0,
3037031052,CHRC0086,6.0,14.0,688.0,680.0,saprock,,,,,,-999.0,
3037031052,CHRC0086,14.0,128.0,680.0,566.0,gabbro,,,,,,1.0,
3037031052,CHRC0086,128.0,150.0,566.0,544.0,gneiss,,,,,,1.0,
3038734001,474500207,0.0,4.0,692.0,688.0,sand,sand,CLYU,RED-BRN TRANSPORTED SAND,,,-999.0,
3038734001,474500207,4.0,16.0,688.0,676.0,saprolite,sapt,,SAPROLITE,,,-999.0,
3038734001,474500207,16.0,24.0,676.0,668.0,gneiss,gnss,SAPT,V WEATHERED GNEISS,,,1.0,
3038734001,474500207,24.0,44.0,668.0,648.0,gneiss,gnss,,SL WEATHERED MAGNETIC QTZ-FELD GNEISS,,,1.0,
3038734001,474500207,44.0,54.0,648.0,638.0,gabbro,gbro,,MAGNETIC GABBRO,,,1.0,
3038734001,474500207,54.0,66.0,638.0,626.0,gneiss,gnss,,QTZ-FELD GNEISS.  SL WEATHERED 54-58M,,,1.0,
3038734001,474500207,66.0,92.0,626.0,600.0,gneiss,gnss,,MAFIC GNEISS,,,1.0,
3038734001,474500207,92.0,96.0,600.0,596.0,gneiss,gnss,,LEUCOCRATIC QTZ-FELD GNEISS,,,1.0,
3038734001,474500207,96.0,140.0,596.0,552.0,gneiss,gnss,,QTZ-FELD-PYROXENE GNEISS - MAGNETIC,,,1.0,
3038734001,474500207,140.0,144.0,552.0,548.0,gabbro,gbro,,MELANOCRATIC GABBRO,,,1.0,
3038734001,474500207,144.0,150.0,548.0,542.0,gneiss,gnss,,QTZ-FELD-PYROXENE GNEISS - MAGNETIC TR PYRITE,,,1.0,
3038734002,CHRC0089,0.0,4.0,692.0,688.0,sand,,,,,,-999.0,
3038734002,CHRC0089,4.0,16.0,688.0,676.0,saprolite,,,,,,-999.0,
3038734002,CHRC0089,16.0,24.0,676.0,668.0,saprock,,,,,,-999.0,
3038734002,CHRC0089,24.0,44.0,668.0,648.0,gneiss,,,,,,1.0,
3038734002,CHRC0089,44.0,54.0,648.0,638.0,gabbro,,,,,,1.0,
3038734002,CHRC0089,54.0,66.0,638.0,626.0,gneiss,,,,,,1.0,
3038734002,CHRC0089,66.0,72.0,626.0,620.0,gabbro,,,,,,1.0,
3038734002,CHRC0089,72.0,80.0,620.0,612.0,gneiss,,,,,,1.0,
3038734002,CHRC0089,80.0,92.0,612.0,600.0,gneiss,,,,,,1.0,
3038734002,CHRC0089,92.0,96.0,600.0,596.0,gneiss,,,,,,1.0,
3038734002,CHRC0089,96.0,140.0,596.0,552.0,gneiss,,,,,,1.0,
3038734002,CHRC0089,140.0,144.0,552.0,548.0,gabbro,,,,,,1.0,
3038734002,CHRC0089,144.0,150.0,548.0,542.0,gneiss,,,,,,1.0,
3038935021,CHRC0090,0.0,18.0,692.0,674.0,sand,,,,,,-999.0,
3038935021,CHRC0090,18.0,28.0,674.0,664.0,clay,,,,,,-999.0,
3038935021,CHRC0090,28.0,34.0,664.0,658.0,clay,,,,,,-999.0,
3038935021,CHRC0090,34.0,42.0,658.0,650.0,saprock,,,,,,-999.0,
3038935021,CHRC0090,42.0,74.0,650.0,618.0,pyroxenite,,,,,,1.0,
3038935021,CHRC0090,74.0,114.0,618.0,578.0,pyroxenite,,,,,,1.0,
3038935021,CHRC0090,114.0,126.0,578.0,566.0,gabbro,,,,,,1.0,
3038935021,CHRC0090,126.0,150.0,566.0,542.0,pyroxenite,,,,,,1.0,
3039035021,474500208,0.0,18.0,692.0,674.0,sand,sand,,"TRANSPORTED FE-STAINED CLAYEY, PEBBLY SAND",,,-999.0,
3039035021,474500208,18.0,28.0,674.0,664.0,clay,clyu,,INDURATED CLAYS.,,,-999.0,
3039035021,474500208,28.0,34.0,664.0,658.0,clay,clyu,,CLAY LIMONITIC,,,-999.0,
3039035021,474500208,34.0,42.0,658.0,650.0,saprolite,sapt,,SAPROCK,,,-999.0,
3039035021,474500208,42.0,74.0,650.0,618.0,pyroxenite,pxnt,,"WEAKLY WEATHERED, MAGNETIC, MINOR FELDSPAR",,,1.0,
3039035021,474500208,74.0,114.0,618.0,578.0,pyroxenite,pxnt,,COARSE GR SL FELDSPATHIC MAGNETIC PYROXENITE,,,1.0,
3039035021,474500208,114.0,126.0,578.0,566.0,gabbro,gbro,,"MELANOCRATIC GABBRO, MAGNETIC",,,1.0,
3039035021,474500208,126.0,150.0,566.0,542.0,pyroxenite,pxnt,GBRO,COARSE GR FELDSPATHIC PYROXENITE/ MELANOCRATIC GABBRO. MAGNETIC,,,1.0,
3039237971,474500211,0.0,6.0,690.0,684.0,clay,clyu,,CLAY MOTTLED,,,-999.0,
3039237971,474500211,6.0,48.0,684.0,642.0,clay,clyu,,CLAY LIMONITIC,,,-999.0,
3039237971,474500211,48.0,62.0,642.0,628.0,clay,clyu,,LIMONITIC SMECTITE,,,-999.0,
3039237971,474500211,62.0,68.0,628.0,622.0,clay,clyu,,SL LIMONITIC NONTRONITE,,,-999.0,
3039237971,474500211,68.0,80.0,622.0,610.0,clay,clyu,,CLAY LIMONITIC,,,-999.0,
3039237971,474500211,80.0,92.0,610.0,598.0,clay,clyu,,CLAY SMECTITE,,,-999.0,
3039237971,474500211,92.0,100.0,598.0,590.0,saprolite,sapt,,SAPROCK,,,-999.0,
3039237971,474500211,100.0,118.0,590.0,572.0,dunite,dunt,,SL WEATHERED DUNITE. CO3 - RICH 90-100M,,,1.0,
3039237971,474500211,118.0,130.0,572.0,560.0,dunite,dunt,,DUNITE,,,1.0,
3039237971,474500211,130.0,150.0,560.0,540.0,pyroxenite,pxnt,,OLIVINE- PYROXENITE (OLIVINE WEBSTERITE),,,1.0,
3039237972,CHRC0093,0.0,6.0,690.0,684.0,clay,,,,,,-999.0,
3039237972,CHRC0093,6.0,48.0,684.0,642.0,clay,,,,,,-999.0,
3039237972,CHRC0093,48.0,62.0,642.0,628.0,clay,,,,,,-999.0,
3039237972,CHRC0093,62.0,68.0,628.0,622.0,clay,,,,,,-999.0,
3039237972,CHRC0093,68.0,80.0,622.0,610.0,clay,,,,,,-999.0,
3039237972,CHRC0093,80.0,92.0,610.0,598.0,clay,,,,,,-999.0,
3039237972,CHRC0093,92.0,100.0,598.0,590.0,saprock,,,,,,-999.0,
3039237972,CHRC0093,100.0,118.0,590.0,572.0,dunite,,,,,,1.0,
3039237972,CHRC0093,118.0,150.0,572.0,540.0,ultramafic intrusive rock,,,,,,1.0,
3039431971,474500205,0.0,6.0,694.0,688.0,sand,sand,CLYU,TRANSPORTED CLAYEY SANDS,,,-999.0,
3039431971,474500205,6.0,7.0,688.0,687.0,gabbro,gbro,SAPT,WEATHERED GABBRO,,,1.0,
3039431971,474500205,7.0,20.0,687.0,674.0,gabbro,gbro,,WEAKLY WEATHERED MAGNETIC GABBRO,,,1.0,
3039431971,474500205,20.0,150.0,674.0,544.0,gabbro,gbro,,MAGNETIC GABBRO.  TR. GARNET AND PYRITE 100-110M  AND 120-124M.,,,1.0,
3039431972,CHRC0087,0.0,5.0,694.0,689.0,sand,,,,,,-999.0,
3039431972,CHRC0087,6.0,7.0,688.0,687.0,saprock,,,,,,-999.0,
3039431972,CHRC0087,7.0,20.0,687.0,674.0,gabbro,,,,,,1.0,
3039431972,CHRC0087,20.0,150.0,674.0,544.0,gabbro,,,,,,1.0,
3039538511,CHRC0096,0.0,4.0,691.0,687.0,magnesite,,,,,,1.0,
3039538511,CHRC0096,4.0,48.0,687.0,643.0,clay,,,,,,1.0,
3039538511,CHRC0096,48.0,60.0,643.0,631.0,magnesite,,,,,,1.0,
3039538511,CHRC0096,60.0,78.0,631.0,613.0,clay,,,,,,1.0,
3039538511,CHRC0096,78.0,80.0,613.0,611.0,saprock,,,,,,1.0,
3039538511,CHRC0096,80.0,90.0,611.0,601.0,dunite,,,,,,1.0,
3039833491,CHRC0101,0.0,4.0,693.0,689.0,saprock,,,,,,-999.0,
3039833491,CHRC0101,4.0,12.0,689.0,681.0,saprock,,,,,,-999.0,
3039833491,CHRC0101,12.0,18.0,681.0,675.0,gneiss,,,,,,1.0,
3039929001,CHRC0172,0.0,4.0,697.0,693.0,clay,,,,,,-999.0,
3039929001,CHRC0172,4.0,20.0,693.0,677.0,gneiss,,,,,,1.0,
3039929001,CHRC0172,20.0,40.0,677.0,657.0,gneiss,,,,,,1.0,
3039929001,CHRC0172,40.0,48.0,657.0,649.0,gneiss,,,,,,1.0,
3039929001,CHRC0172,48.0,150.0,649.0,547.0,gneiss,,,,,,1.0,
3039933001,474500206,0.0,4.0,693.0,689.0,clay,clyu,SAND,TRANSPORTED LT RED BRN SANDY CLAYS,,,-999.0,
3039933001,474500206,4.0,30.0,689.0,663.0,gneiss,gnss,SAPT,WEATHERED FE-STAINED QTZ-FELD GNEISS,,,1.0,
3039933001,474500206,30.0,36.0,663.0,657.0,gneiss,gnss,,MAGNETIC Q-F GNEISS,,,1.0,
3039933001,474500206,36.0,40.0,657.0,653.0,gabbro,gbro,,MAGNETIC GABBRO,,,1.0,
3039933001,474500206,40.0,81.5,653.0,611.5,gneiss,gnss,,"QTZ-FELD-PYROXENE-MAGNETITE GNEISS.  TR PYRITE 80-81.5M.  A FEW MORE MAFIC INTERBEDS SHANKED BIT AT 81.5M
",,,1.0,
3039933002,CHRC0088,0.0,4.0,693.0,689.0,clay,,,,,,-999.0,
3039933002,CHRC0088,4.0,30.0,689.0,663.0,saprock,,,,,,-999.0,
3039933002,CHRC0088,30.0,36.0,663.0,657.0,gneiss,,,,,,1.0,
3039933002,CHRC0088,36.0,40.0,657.0,653.0,gabbro,,,,,,1.0,
3039933002,CHRC0088,40.0,81.5,653.0,611.5,gneiss,,,,,,1.0,
3039934471,CHRC0100,0.0,8.0,693.0,685.0,saprock,,,,,,-999.0,
3039934471,CHRC0100,8.0,14.0,685.0,679.0,clay,,,,,,-999.0,
3039934471,CHRC0100,14.0,28.0,679.0,665.0,saprolite,,,,,,-999.0,
3039934471,CHRC0100,28.0,38.0,665.0,655.0,saprolite,,,,,,-999.0,
3039934471,CHRC0100,38.0,42.0,655.0,651.0,saprock,,,,,,-999.0,
3039934471,CHRC0100,42.0,48.0,651.0,645.0,ultramafic intrusive rock,,,,,,1.0,
3039935491,CHRC0099,0.0,8.0,692.0,684.0,saprock,,,,,,-999.0,
3039935491,CHRC0099,8.0,20.0,684.0,672.0,clay,,,,,,-999.0,
3039935491,CHRC0099,20.0,22.0,672.0,670.0,magnesite,,,,,,1.0,
3039935491,CHRC0099,22.0,40.0,670.0,652.0,clay,,,,,,1.0,
3039935491,CHRC0099,40.0,46.0,652.0,646.0,saprolite,,,,,,1.0,
3039935491,CHRC0099,46.0,52.0,646.0,640.0,saprock,,,,,,1.0,
3039935491,CHRC0099,52.0,60.0,640.0,632.0,pyroxenite,,,,,,1.0,
3040029981,474500203,0.0,1.0,696.0,695.0,sand,sand,,TRANSPORTED FE-STAINED QUARTZ SAND,,,-999.0,
3040029981,474500203,1.0,4.0,695.0,692.0,gabbro,gbro,CLYW,STRONGLY WEATHERED MED GR GABBRO,,,1.0,
3040029981,474500203,4.0,18.0,692.0,678.0,gabbro,gbro,,MOD. WEATHERED MED GR GABBRO,,,1.0,
3040029981,474500203,18.0,109.0,678.0,587.0,gabbro,gbro,,F-MED GR GABBRO WITH RARE OXIDATION ON FRACTURES.  STRONGLY MAGNETIC.  CONTAINS TRACE - 5% GARNET 32-50M.  TRACE PYRITE,,,1.0,
3040029981,474500203,109.0,150.0,587.0,546.0,gneiss,gnss,GBRO,QTZ-FELDSPAR-PYROXENE-(GARNET) GNEISS.  RARE GABBROIC INTERBEDS,,,1.0,
3040029982,CHRC0085,0.0,1.0,696.0,695.0,sand,,,,,,-999.0,
3040029982,CHRC0085,1.0,4.0,695.0,692.0,saprock,,,,,,-999.0,
3040029982,CHRC0085,4.0,18.0,692.0,678.0,gabbro,,,,,,1.0,
3040029982,CHRC0085,18.0,109.0,678.0,587.0,gabbro,,,,,,1.0,
3040029982,CHRC0085,109.0,150.0,587.0,546.0,gneiss,,,,,,1.0,
3040036471,CHRC0098,0.0,2.0,691.0,689.0,magnesite,,,,,,1.0,
3040036471,CHRC0098,2.0,8.0,689.0,683.0,clay,,,,,,1.0,
3040036471,CHRC0098,8.0,18.0,683.0,673.0,clay,,,,,,1.0,
3040036471,CHRC0098,18.0,44.0,673.0,647.0,clay,,,,,,1.0,
3040036471,CHRC0098,44.0,60.0,647.0,631.0,saprolite,,,,,,1.0,
3040036471,CHRC0098,60.0,78.0,631.0,613.0,saprolite,,,,,,1.0,
3040036471,CHRC0098,78.0,84.0,613.0,607.0,saprock,,,,,,1.0,
3040036471,CHRC0098,84.0,90.0,607.0,601.0,dunite,,,,,,1.0,
3040036551,CHRC0031,0.0,8.0,691.0,683.0,calcrete,,,,,,-999.0,
3040036551,CHRC0031,8.0,16.0,683.0,675.0,silcrete,,,,,,-999.0,
3040036551,CHRC0031,16.0,36.0,675.0,655.0,silcrete,,,,,,-999.0,
3040036551,CHRC0031,36.0,42.0,655.0,649.0,clay,,,,,,-999.0,
3040036551,CHRC0031,42.0,44.0,649.0,647.0,clay,,,,,,-999.0,
3040036551,CHRC0031,44.0,50.0,647.0,641.0,clay,,,,,,-999.0,
3040036551,CHRC0031,50.0,54.0,641.0,637.0,clay,,,,,,-999.0,
3040036551,CHRC0031,54.0,56.0,637.0,635.0,magnesite,,,,,,1.0,
3040037491,CHRC0097,0.0,4.0,692.0,688.0,magnesite,,,,,,1.0,
3040037491,CHRC0097,4.0,24.0,688.0,668.0,clay,,,,,,1.0,
3040037491,CHRC0097,24.0,40.0,668.0,652.0,saprolite,,,,,,1.0,
3040037491,CHRC0097,40.0,56.0,652.0,636.0,clay,,,,,,1.0,
3040037491,CHRC0097,56.0,68.0,636.0,624.0,saprolite,,,,,,1.0,
3040037491,CHRC0097,68.0,78.0,624.0,614.0,saprolite,,,,,,1.0,
3040037491,CHRC0097,78.0,92.0,614.0,600.0,saprock,,,,,,1.0,
3040037491,CHRC0097,92.0,102.0,600.0,590.0,dunite,,,,,,1.0,
3040038981,474500212,0.0,3.0,689.0,686.0,sand,sand,,"TRANSPORTED PEBBLY, CLAYEY FE-STAINED SAND",,,-999.0,
3040038981,474500212,3.0,16.0,686.0,673.0,clay,clyu,,CLAY CALCAREOUS AT TOP,,,-999.0,
3040038981,474500212,16.0,24.0,673.0,665.0,clay,clyu,,CLAY LIMONITIC,,,-999.0,
3040038981,474500212,24.0,34.0,665.0,655.0,clay,clyu,,CLAY NONTRONITIC,,,-999.0,
3040038981,474500212,34.0,38.0,655.0,651.0,clay,clyu,,CLAY SMECTITE,,,-999.0,
3040038981,474500212,38.0,50.0,651.0,639.0,clay,clyu,,CLAY LIMONITIC,,,-999.0,
3040038981,474500212,50.0,52.0,639.0,637.0,silcrete,silc,,SILCRETE,,,-999.0,
3040038981,474500212,52.0,54.0,637.0,635.0,clay,clyu,,CLAY NONTRONITIC,,,-999.0,
3040038981,474500212,54.0,58.0,635.0,631.0,clay,clyu,,CLAY SMECTITE,,,-999.0,
3040038981,474500212,58.0,90.0,631.0,599.0,clay,clyu,SILC,CLAY LIMONITIC SILCRETE LAYERS,,,-999.0,
3040038981,474500212,90.0,96.0,599.0,593.0,saprolite,sapt,MGNU,MAGNESITE,,,-999.0,
3040038981,474500212,96.0,124.0,593.0,565.0,magnesite,mgnu,,MAGNESITE 104-114 AND 120-124,,,1.0,
3040038982,CHRC0094,0.0,3.0,689.0,686.0,sand,,,,,,-999.0,
3040038982,CHRC0094,3.0,16.0,686.0,673.0,clay,,,,,,-999.0,
3040038982,CHRC0094,16.0,24.0,673.0,665.0,clay,,,,,,-999.0,
3040038982,CHRC0094,24.0,34.0,665.0,655.0,clay,,,,,,-999.0,
3040038982,CHRC0094,34.0,38.0,655.0,651.0,clay,,,,,,-999.0,
3040038982,CHRC0094,38.0,50.0,651.0,639.0,clay,,,,,,-999.0,
3040038982,CHRC0094,50.0,52.0,639.0,637.0,silcrete,,,,,,-999.0,
3040038982,CHRC0094,52.0,54.0,637.0,635.0,clay,,,,,,-999.0,
3040038982,CHRC0094,54.0,58.0,635.0,631.0,clay,,,,,,-999.0,
3040038982,CHRC0094,58.0,90.0,631.0,599.0,clay,,,,,,-999.0,
3040038982,CHRC0094,90.0,96.0,599.0,593.0,saprock,,,,,,-999.0,
3040038982,CHRC0094,96.0,124.0,593.0,565.0,dunite,,,,,,1.0,
3040038982,CHRC0094,124.0,150.0,565.0,539.0,dunite,,,,,,1.0,
3040039901,CHRC0026,0.0,2.0,689.0,687.0,calcrete,,,,,,-999.0,
3040039901,CHRC0026,2.0,8.0,687.0,681.0,pyroxenite,,,,,,1.0,
3040040401,CHRC0025,0.0,2.0,689.0,687.0,saprock,,,,,,-999.0,
3040040401,CHRC0025,2.0,12.0,687.0,677.0,pyroxenite,,,,,,1.0,
3040040901,CHRC0024,0.0,2.0,690.0,688.0,saprolite,,,,,,-999.0,
3040040901,CHRC0024,2.0,6.0,688.0,684.0,clay,,,,,,-999.0,
3040040901,CHRC0024,6.0,12.0,684.0,678.0,saprock,,,,,,-999.0,
3040040901,CHRC0024,12.0,24.0,678.0,666.0,pyroxenite,,,,,,1.0,
3040041401,CHRC0023,0.0,1.0,688.0,687.0,calcrete,,,,,,-999.0,
3040041401,CHRC0023,1.0,6.0,687.0,682.0,gabbro,,,,,,1.0,
3040041901,CHRC0022,0.0,12.0,688.0,676.0,gabbro,,,,,,1.0,
3040235981,474500209,0.0,22.0,689.0,667.0,sand,sand,,PEBBLY LT RD-BRN TRANSPORTED CLAYEY SAND,,,-999.0,
